router,type,owner,chassis,pop,address,city,state,clli_code,isis_interface,adj_router,adj_router_type,adj_router_owner,adj_router_chassis,adj_interface,bandwidth_kbps
SCR1.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae4,FTL2-AR1,AR,TWTC-JUNIPER,MX960,ae20.0,20000000
SCR1.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae5,FTL2-AR2,AR,TWTC-JUNIPER,MX104,ae20.0,10000000
SCR1.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae6,FTL2-AR3,AR,TWTC-JUNIPER,MX480,ae20.0,10000000
SCR1.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae1,SCR2.FLL1,SCR,GBLX,7750-SR-12e,ae1,40000000
SCR1.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae2,SDR1.MIA1,SDR,GBLX,7750-SR-12e,ae22,40000000
SCR1.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae7,VAR1.FTL2,VAR,TWTC-JUNIPER,MX960,ae20.0,30000000
SCR2.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae4,FTL2-AR1,AR,TWTC-JUNIPER,MX960,ae21.0,20000000
SCR2.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae5,FTL2-AR2,AR,TWTC-JUNIPER,MX104,ae21.0,10000000
SCR2.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae6,FTL2-AR3,AR,TWTC-JUNIPER,MX480,ae21.0,10000000
SCR2.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae1,SCR1.FLL1,SCR,GBLX,7750-SR-12e,ae1,40000000
SCR2.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae2,SDR2.MIA1,SDR,GBLX,7750-SR-12e,ae22,40000000
SCR2.FLL1,SCR,GBLX,7750-SR-12e,FLL1,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae7,VAR1.FTL2,VAR,TWTC-JUNIPER,MX960,ae21.0,30000000
FTL2-AR1,AR,TWTC-JUNIPER,MX960,FTL2,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae20.0,SCR1.FLL1,SCR,GBLX,7750-SR-12e,ae4,20000000
FTL2-AR1,AR,TWTC-JUNIPER,MX960,FTL2,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae21.0,SCR2.FLL1,SCR,GBLX,7750-SR-12e,ae4,20000000
FTL2-AR2,AR,TWTC-JUNIPER,MX104,FTL2,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae20.0,SCR1.FLL1,SCR,GBLX,7750-SR-12e,ae5,10000000
FTL2-AR2,AR,TWTC-JUNIPER,MX104,FTL2,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae21.0,SCR2.FLL1,SCR,GBLX,7750-SR-12e,ae5,10000000
FTL2-AR3,AR,TWTC-JUNIPER,MX480,FTL2,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae20.0,SCR1.FLL1,SCR,GBLX,7750-SR-12e,ae6,10000000
FTL2-AR3,AR,TWTC-JUNIPER,MX480,FTL2,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae21.0,SCR2.FLL1,SCR,GBLX,7750-SR-12e,ae6,10000000
VAR1.FTL2,VAR,TWTC-JUNIPER,MX960,FTL2,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae20.0,SCR1.FLL1,SCR,GBLX,7750-SR-12e,ae7,30000000
VAR1.FTL2,VAR,TWTC-JUNIPER,MX960,FTL2,2121 W PROSPECT RD,TAMARAC,FLORIDA,TMRCFL03,ae21.0,SCR2.FLL1,SCR,GBLX,7750-SR-12e,ae7,30000000
AR3.TPA1,AR,GBLX,M120,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ae1.0,SCR1.TMP1,SCR,GBLX,7750-SR-12,ae7,1000000
AR3.TPA1,AR,GBLX,M120,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ae2.0,SCR2.TMP1,SCR,GBLX,7750-SR-12,ae7,1000000
ESP1.TMP1,ESP,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae1,SCR1.TMP1,SCR,GBLX,7750-SR-12,ae4,20000000
ESP1.TMP1,ESP,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae2,SCR2.TMP1,SCR,GBLX,7750-SR-12,ae4,20000000
ESP1.TMP2,ESP,GBLX,7750-SR-12,TMP2,5907 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMQFLBZ,ae1,SCR1.TMP1,SCR,GBLX,7750-SR-12,ae5,20000000
ESP1.TMP2,ESP,GBLX,7750-SR-12,TMP2,5907 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMQFLBZ,ae2,SCR2.TMP1,SCR,GBLX,7750-SR-12,ae5,20000000
EVCR1.TMP1,EVCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae2,EVCR2.TMP1,EVCR,GBLX,7750-SR-12,ae2,20000000
EVCR1.TMP1,EVCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae6,SCR1.TMP1,SCR,GBLX,7750-SR-12,ae6,20000000
EVCR1.TMP1,EVCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae1,SDR1.MIA1,SDR,GBLX,7750-SR-12e,ae21,20000000
EVCR2.TMP1,EVCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae2,EVCR1.TMP1,EVCR,GBLX,7750-SR-12,ae2,20000000
EVCR2.TMP1,EVCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae6,SCR2.TMP1,SCR,GBLX,7750-SR-12,ae6,20000000
EVCR2.TMP1,EVCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae1,SDR2.MIA1,SDR,GBLX,7750-SR-12e,ae21,20000000
PR1.TPA1,PR,GBLX,M10i,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ge-1/2/0.0,PR2.TPA1,PR,GBLX,M10i,ge-1/2/0.0,1000000
PR1.TPA1,PR,GBLX,M10i,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ge-0/0/0.0,SCR1.TMP1,SCR,GBLX,7750-SR-12,ge-3/1/15,1000000
PR1.TPA1,PR,GBLX,M10i,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ge-1/3/0.0,SCR2.TMP1,SCR,GBLX,7750-SR-12,ge-3/1/15,1000000
PR2.TPA1,PR,GBLX,M10i,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ge-1/2/0.0,PR1.TPA1,PR,GBLX,M10i,ge-1/2/0.0,1000000
PR2.TPA1,PR,GBLX,M10i,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ge-1/3/0.0,SCR2.TMP1,SCR,GBLX,7750-SR-12,ge-3/1/14,1000000
PR3.TPA1,PR,GBLX,M120,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ae2.0,SCR1.TMP1,SCR,GBLX,7750-SR-12,ae3,10000000
PR3.TPA1,PR,GBLX,M120,TPA1,400 N TAMPA ST,TAMPA,FLORIDA,TAMQFLTA,ae3.0,SCR2.TMP1,SCR,GBLX,7750-SR-12,ae8,10000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae7,AR3.TPA1,AR,GBLX,M120,ae1.0,1000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae4,ESP1.TMP1,ESP,GBLX,7750-SR-12,ae1,20000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae5,ESP1.TMP2,ESP,GBLX,7750-SR-12,ae1,20000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae6,EVCR1.TMP1,EVCR,GBLX,7750-SR-12,ae6,20000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae22,FMY10-AR1,AR,TWTC-JUNIPER,MX960,ae21.0,20000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae2,JAX1-CR1,CR,TWTC-JUNIPER,MX480,ae2.0,30000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ge-3/1/15,PR1.TPA1,PR,GBLX,M10i,ge-0/0/0.0,1000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae3,PR3.TPA1,PR,GBLX,M120,ae2.0,10000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae15,SCR2.TMP1,SCR,GBLX,7750-SR-12,ae15,100000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae12,SDR2.MIA1,SDR,GBLX,7750-SR-12e,ae16,100000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae9,TPA6-AR1,AR,TWTC-JUNIPER,MX960,ae20.0,20000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae10,TPA6-AR2,AR,TWTC-JUNIPER,MX960,ae20.0,20000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae13,TPA6-AR3,AR,TWTC-JUNIPER,MX104,ae20.0,10000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae11,VAR1.TPA6,VAR,TWTC-JUNIPER,MX960,ae20.0,100000000
SCR1.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae20,VAR2.TPA6,VAR,TWTC-JUNIPER,MX10003,ae20.0,100000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae7,AR3.TPA1,AR,GBLX,M120,ae2.0,1000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae4,ESP1.TMP1,ESP,GBLX,7750-SR-12,ae2,20000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae5,ESP1.TMP2,ESP,GBLX,7750-SR-12,ae2,20000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae6,EVCR2.TMP1,EVCR,GBLX,7750-SR-12,ae6,20000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ge-3/1/15,PR1.TPA1,PR,GBLX,M10i,ge-1/3/0.0,1000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ge-3/1/14,PR2.TPA1,PR,GBLX,M10i,ge-1/3/0.0,1000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae8,PR3.TPA1,PR,GBLX,M120,ae3.0,10000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae15,SCR1.TMP1,SCR,GBLX,7750-SR-12,ae15,100000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae1,SCR3.ORL1,SCR,GBLX,MX10003,ae3.0,100000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae3,SDR4.ATL2,SDR,GBLX,MX10008,ae19.0,100000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae9,TPA6-AR1,AR,TWTC-JUNIPER,MX960,ae21.0,20000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae10,TPA6-AR2,AR,TWTC-JUNIPER,MX960,ae21.0,20000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae13,TPA6-AR3,AR,TWTC-JUNIPER,MX104,ae21.0,10000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae21,VAR1.FMY10,VAR,TWTC-JUNIPER,MX10003,ae21.0,100000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae11,VAR1.TPA6,VAR,TWTC-JUNIPER,MX960,ae21.0,100000000
SCR2.TMP1,SCR,GBLX,7750-SR-12,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae20,VAR2.TPA6,VAR,TWTC-JUNIPER,MX10003,ae21.0,100000000
BAR1.TMP1,BAR,L3,MX960,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae0.11,BAR2.TMP1,BAR,L3,MX960,ae0.11,null
BAR1.TMP1,BAR,L3,MX960,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae5.5,BAR3.TMP1,BAR,L3,PTX10008,ae3.5,null
BAR2.TMP1,BAR,L3,MX960,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae0.11,BAR1.TMP1,BAR,L3,MX960,ae0.11,null
BAR2.TMP1,BAR,L3,MX960,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae1.12,BAR4.TMP1,BAR,L3,PTX10008,ae2.12,null
BAR3.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae3.5,BAR1.TMP1,BAR,L3,MX960,ae5.5,null
BAR3.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae2.2,BAR3.ORL1,BAR,L3,PTX10008,ae2.2,null
BAR3.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae9.9,BAR4.TMP1,BAR,L3,PTX10008,ae9.9,null
BAR3.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae7.7,EBR1.MIA42,EBR,L3,PTX10008,ae7.7,null
BAR3.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae6.13,EDGE1.TMP1,EDGE,L3,MX104,ae1.13,null
BAR4.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae2.12,BAR2.TMP1,BAR,L3,MX960,ae1.12,null
BAR4.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae9.9,BAR3.TMP1,BAR,L3,PTX10008,ae9.9,null
BAR4.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae3.3,EBR1.DAL5,EBR,L3,7750-SR-7s,ae3.3,null
BAR4.TMP1,BAR,L3,PTX10008,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae7.23,EDGE1.TMP1,EDGE,L3,MX104,ae2.23,null
EDGE1.TMP1,EDGE,L3,MX104,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae1.13,BAR3.TMP1,BAR,L3,PTX10008,ae6.13,null
EDGE1.TMP1,EDGE,L3,MX104,TMP1,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae2.23,BAR4.TMP1,BAR,L3,PTX10008,ae7.23,null
TPA-EDGE-15,EDGE,QCC,MX480,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae0.0,TPA-PCOR-05,PCOR,QCC,MX960,ae2.0,40000000
TPA-EDGE-15,EDGE,QCC,MX480,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae1.0,TPA-PCOR-06,PCOR,QCC,MX960,ae2.0,40000000
TPA-EDGE-16,EDGE,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae1.0,TPA-PCOR-05,PCOR,QCC,MX960,ae16.0,60000000
TPA-EDGE-16,EDGE,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae2.0,TPA-PCOR-06,PCOR,QCC,MX960,ae16.0,60000000
TPA-ISEC-01,ISEC,QCC,MX480,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae0.902,TPA-PRIV-20,PRIV,QCC,7750-SR-12,lag-6:902.*,null
TPA-L3RR-01,L3RR,QCC,MX240,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,xe-1/0/0.0,TPA-PCOR-05,PCOR,QCC,MX960,xe-2/1/1.0,10000000
TPA-L3RR-01,L3RR,QCC,MX240,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,xe-1/1/0.0,TPA-PCOR-06,PCOR,QCC,MX960,xe-2/1/1.0,10000000
TPA-PBRR-01,PBRR,QCC,ASR1004,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,TenGigabitEthernet1/0/0,TPA-PBRR-02,PBRR,QCC,ASR1004,TenGigabitEthernet1/0/0,10000000
TPA-PBRR-01,PBRR,QCC,ASR1004,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,TenGigabitEthernet0/0/0,TPA-PCOR-05,PCOR,QCC,MX960,xe-1/0/0.0,10000000
TPA-PBRR-02,PBRR,QCC,ASR1004,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,TenGigabitEthernet1/0/0,TPA-PBRR-01,PBRR,QCC,ASR1004,TenGigabitEthernet1/0/0,10000000
TPA-PBRR-02,PBRR,QCC,ASR1004,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,TenGigabitEthernet0/0/0,TPA-PCOR-06,PCOR,QCC,MX960,xe-1/0/0.0,10000000
,,,,,,,,,,,,,,,
TPA-PCOR-05,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae3.0,MIA-PCOR-04,PCOR,QCC,MX960,ae8.0,100000000
TPA-PCOR-05,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae2.0,TPA-EDGE-15,EDGE,QCC,MX480,ae0.0,40000000
TPA-PCOR-05,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae16.0,TPA-EDGE-16,EDGE,QCC,MX960,ae1.0,60000000
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TPA-PCOR-05,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae1.0,TPA-PCOR-06,PCOR,QCC,MX960,ae1.0,200000000
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TPA-PCOR-05,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae9.0,TPA-PRIV-21,PRIV,QCC,7750-SR-12,ae1,20000000
TPA-PCOR-05,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae17.0,TPA-SVCS-10,SVCS,QCC,MX480,ae1.0,1000000
,,,,,,,,,,,,,,,
TPA-PCOR-06,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae15.0,FRP-PCOR-20,PCOR,QCC,7950-XRS-40,ae3,100000000
TPA-PCOR-06,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae2.0,TPA-EDGE-15,EDGE,QCC,MX480,ae1.0,40000000
TPA-PCOR-06,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae16.0,TPA-EDGE-16,EDGE,QCC,MX960,ae2.0,60000000
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TPA-PCOR-06,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae1.0,TPA-PCOR-05,PCOR,QCC,MX960,ae1.0,200000000
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,
TPA-PCOR-06,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae9.0,TPA-PRIV-21,PRIV,QCC,7750-SR-12,ae2,20000000
TPA-PCOR-06,PCOR,QCC,MX960,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae17.0,TPA-SVCS-10,SVCS,QCC,MX480,ae2.0,1000000
TPA-PRIV-12,PRIV,QCC,ASR9K,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,Bundle-Ether1,TPA-PCOR-05,PCOR,QCC,MX960,ae11.0,10000000
TPA-PRIV-12,PRIV,QCC,ASR9K,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,Bundle-Ether2,TPA-PCOR-06,PCOR,QCC,MX960,ae11.0,10000000
TPA-PRIV-13,PRIV,QCC,ASR9K,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,Bundle-Ether1,TPA-PCOR-05,PCOR,QCC,MX960,ae12.0,10000000
TPA-PRIV-13,PRIV,QCC,ASR9K,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,Bundle-Ether2,TPA-PCOR-06,PCOR,QCC,MX960,ae12.0,10000000
TPA-PRIV-14,PRIV,QCC,ASR9K,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,Bundle-Ether1,TPA-PCOR-05,PCOR,QCC,MX960,ae13.0,10000000
TPA-PRIV-14,PRIV,QCC,ASR9K,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,Bundle-Ether2,TPA-PCOR-06,PCOR,QCC,MX960,ae13.0,10000000
TPA-PRIV-20,PRIV,QCC,7750-SR-12,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,lag-6:902.*,TPA-ISEC-01,ISEC,QCC,MX480,ae0.902,20000000
TPA-PRIV-20,PRIV,QCC,7750-SR-12,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae2,TPA-PCOR-05,PCOR,QCC,MX960,ae6.0,10000000
TPA-PRIV-20,PRIV,QCC,7750-SR-12,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae3,TPA-PCOR-06,PCOR,QCC,MX960,ae6.0,10000000
TPA-PRIV-21,PRIV,QCC,7750-SR-12,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae1,TPA-PCOR-05,PCOR,QCC,MX960,ae9.0,20000000
TPA-PRIV-21,PRIV,QCC,7750-SR-12,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae2,TPA-PCOR-06,PCOR,QCC,MX960,ae9.0,20000000
TPA-SVCS-10,SVCS,QCC,MX480,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae1.0,TPA-PCOR-05,PCOR,QCC,MX960,ae17.0,1000000
TPA-SVCS-10,SVCS,QCC,MX480,TPA,5908 HAMPTON OAKS PKWY,TAMPA,FLORIDA,TAMRFLIY,ae2.0,TPA-PCOR-06,PCOR,QCC,MX960,ae17.0,1000000
TPA6-AR1,AR,TWTC-JUNIPER,MX960,TPA6,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae20.0,SCR1.TMP1,SCR,GBLX,7750-SR-12,ae9,20000000
TPA6-AR1,AR,TWTC-JUNIPER,MX960,TPA6,7909 WOODLAND CENTER BLVD,TAMPA,FLORIDA,TAMRFLWS,ae21.0,SCR2.TMP1,SCR,GBLX,7750-SR-12,ae9,20000000
